	sample_id	locus	sequence_length	mapped_reads	unmapped_reads
47	R0196-SP_S47.rg	rnpB_MLST_Bartonella	297	661	245
48	R0196-SP_S47.rg	rpoB_MLST_Bartonella	363	810	396
49	R0196-SP_S47.rg	soxA_1_MLST_Brucella	486	0	0
50	R0196-SP_S47.rg	sucA_MLST_Lepto	447	0	0
51	R0196-SP_S47.rg	trpE_MLST_Brucella	486	30	0
52	R0196-SP_S47.rg	*	0	0	7659970
0	R0206-SP_S51.rg	Cox2_MST_Coxiella	356	0	0
1	R0206-SP_S51.rg	Cox5_MST_Coxiella	353	16	0
2	R0206-SP_S51.rg	Cox18_MST_Coxiella	516	0	0
3	R0206-SP_S51.rg	Cox20_MST_Coxiella	585	0	0
4	R0206-SP_S51.rg	Cox22_MST_Coxiella	340	0	0
5	R0206-SP_S51.rg	Cox37_MST_Coxiella	422	0	0
6	R0206-SP_S51.rg	Cox51_MST_Coxiella	634	0	0
7	R0206-SP_S51.rg	Cox56_MST_Coxiella	452	0	0
8	R0206-SP_S51.rg	Cox57_MST_Coxiella	565	0	0
9	R0206-SP_S51.rg	Cox61_MST_Coxiella	569	0	0
10	R0206-SP_S51.rg	acnA_MLST_Brucella	490	0	0
11	R0206-SP_S51.rg	adk_MLST_Lepto	430	0	0
12	R0206-SP_S51.rg	aroA_MLST_Brucella	565	0	0
13	R0206-SP_S51.rg	batR_1_MLST_Bartonella	487	1149	228
14	R0206-SP_S51.rg	bvrR_1_MLST_Bartonella	486	50	7
15	R0206-SP_S51.rg	caiA_MLST_Brucella	449	0	0
16	R0206-SP_S51.rg	caiB_MLST_Lepto	402	0	0
17	R0206-SP_S51.rg	cobQ_1_MLST_Brucella	422	16	0
18	R0206-SP_S51.rg	csdB_MLST_Brucella	487	0	0
19	R0206-SP_S51.rg	ddlA_MLST_Brucella	553	10	0
20	R0206-SP_S51.rg	dnaK_MLST_Brucella	470	0	0
21	R0206-SP_S51.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0206-SP_S51.rg	flaA_MLST_Bartonella	517	4	0
23	R0206-SP_S51.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0206-SP_S51.rg	ftsZ_H_1_MLST_Bartonella	483	929	595
25	R0206-SP_S51.rg	fumC_MLST_Brucella	452	0	0
26	R0206-SP_S51.rg	gap_MLST_Brucella	589	0	0
27	R0206-SP_S51.rg	glk_MLST_Brucella	475	0	0
28	R0206-SP_S51.rg	glmU_MLST_Lepto	444	0	0
29	R0206-SP_S51.rg	gltA_MLST_Bartonella	338	2146	912
30	R0206-SP_S51.rg	groEL_MLST_Bartonella	442	0	0
31	R0206-SP_S51.rg	gyrB_MLST_Brucella	469	0	0
32	R0206-SP_S51.rg	icdA_MLST_Lepto	557	0	0
33	R0206-SP_S51.rg	int_hyp_1_MLST_Brucella	430	201	135
34	R0206-SP_S51.rg	leuA_MLST_Brucella	482	0	0
35	R0206-SP_S51.rg	lipL32_MLST_Lepto	450	0	0
36	R0206-SP_S51.rg	lipL41_MLST_Lepto	493	0	0
37	R0206-SP_S51.rg	mreA_MLST_Lepto	435	0	0
38	R0206-SP_S51.rg	mutL_MLST_Brucella	549	0	0
39	R0206-SP_S51.rg	mviM_1_MLST_Brucella	447	4	0
40	R0206-SP_S51.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0206-SP_S51.rg	omp25_MLST_Brucella	490	0	0
42	R0206-SP_S51.rg	pfkB__MLST_Lepto	432	0	0
43	R0206-SP_S51.rg	pntA_MLST_Lepto	525	0	0
44	R0206-SP_S51.rg	prpE_MLST_Brucella	468	0	0
45	R0206-SP_S51.rg	putA_MLST_Brucella	527	0	0
46	R0206-SP_S51.rg	ribC_MLST_Bartonella	349	0	0
47	R0206-SP_S51.rg	rnpB_MLST_Bartonella	297	592	284
48	R0206-SP_S51.rg	rpoB_MLST_Bartonella	363	774	346
49	R0206-SP_S51.rg	soxA_1_MLST_Brucella	486	0	0
50	R0206-SP_S51.rg	sucA_MLST_Lepto	447	0	0
51	R0206-SP_S51.rg	trpE_MLST_Brucella	486	38	0
52	R0206-SP_S51.rg	*	0	0	6983372
0	R0218-SP_S50.rg	Cox2_MST_Coxiella	356	0	0
1	R0218-SP_S50.rg	Cox5_MST_Coxiella	353	0	0
2	R0218-SP_S50.rg	Cox18_MST_Coxiella	516	0	0
3	R0218-SP_S50.rg	Cox20_MST_Coxiella	585	0	0
4	R0218-SP_S50.rg	Cox22_MST_Coxiella	340	0	0
5	R0218-SP_S50.rg	Cox37_MST_Coxiella	422	0	0
6	R0218-SP_S50.rg	Cox51_MST_Coxiella	634	0	0
7	R0218-SP_S50.rg	Cox56_MST_Coxiella	452	0	0
8	R0218-SP_S50.rg	Cox57_MST_Coxiella	565	0	0
9	R0218-SP_S50.rg	Cox61_MST_Coxiella	569	0	0
10	R0218-SP_S50.rg	acnA_MLST_Brucella	490	0	0
11	R0218-SP_S50.rg	adk_MLST_Lepto	430	0	0
12	R0218-SP_S50.rg	aroA_MLST_Brucella	565	0	0
13	R0218-SP_S50.rg	batR_1_MLST_Bartonella	487	38	10
14	R0218-SP_S50.rg	bvrR_1_MLST_Bartonella	486	1	1
15	R0218-SP_S50.rg	caiA_MLST_Brucella	449	0	0
16	R0218-SP_S50.rg	caiB_MLST_Lepto	402	0	0
17	R0218-SP_S50.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0218-SP_S50.rg	csdB_MLST_Brucella	487	0	0
19	R0218-SP_S50.rg	ddlA_MLST_Brucella	553	0	0
20	R0218-SP_S50.rg	dnaK_MLST_Brucella	470	0	0
21	R0218-SP_S50.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0218-SP_S50.rg	flaA_MLST_Bartonella	517	0	0
23	R0218-SP_S50.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0218-SP_S50.rg	ftsZ_H_1_MLST_Bartonella	483	35	35
25	R0218-SP_S50.rg	fumC_MLST_Brucella	452	0	0
26	R0218-SP_S50.rg	gap_MLST_Brucella	589	0	0
27	R0218-SP_S50.rg	glk_MLST_Brucella	475	0	0
28	R0218-SP_S50.rg	glmU_MLST_Lepto	444	0	0
29	R0218-SP_S50.rg	gltA_MLST_Bartonella	338	59	59
30	R0218-SP_S50.rg	groEL_MLST_Bartonella	442	0	0
31	R0218-SP_S50.rg	gyrB_MLST_Brucella	469	0	0
32	R0218-SP_S50.rg	icdA_MLST_Lepto	557	0	0
33	R0218-SP_S50.rg	int_hyp_1_MLST_Brucella	430	11	11
34	R0218-SP_S50.rg	leuA_MLST_Brucella	482	0	0
35	R0218-SP_S50.rg	lipL32_MLST_Lepto	450	0	0
36	R0218-SP_S50.rg	lipL41_MLST_Lepto	493	0	0
37	R0218-SP_S50.rg	mreA_MLST_Lepto	435	0	0
38	R0218-SP_S50.rg	mutL_MLST_Brucella	549	0	0
39	R0218-SP_S50.rg	mviM_1_MLST_Brucella	447	0	0
40	R0218-SP_S50.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0218-SP_S50.rg	omp25_MLST_Brucella	490	0	0
42	R0218-SP_S50.rg	pfkB__MLST_Lepto	432	0	0
43	R0218-SP_S50.rg	pntA_MLST_Lepto	525	0	0
44	R0218-SP_S50.rg	prpE_MLST_Brucella	468	0	0
45	R0218-SP_S50.rg	putA_MLST_Brucella	527	0	0
46	R0218-SP_S50.rg	ribC_MLST_Bartonella	349	0	0
47	R0218-SP_S50.rg	rnpB_MLST_Bartonella	297	39	9
48	R0218-SP_S50.rg	rpoB_MLST_Bartonella	363	25	25
49	R0218-SP_S50.rg	soxA_1_MLST_Brucella	486	0	0
50	R0218-SP_S50.rg	sucA_MLST_Lepto	447	0	0
51	R0218-SP_S50.rg	trpE_MLST_Brucella	486	0	0
52	R0218-SP_S50.rg	*	0	0	7132462
0	R0227-SP_S27.rg	Cox2_MST_Coxiella	356	0	0
1	R0227-SP_S27.rg	Cox5_MST_Coxiella	353	74	0
2	R0227-SP_S27.rg	Cox18_MST_Coxiella	516	14	0
3	R0227-SP_S27.rg	Cox20_MST_Coxiella	585	2	0
4	R0227-SP_S27.rg	Cox22_MST_Coxiella	340	0	0
5	R0227-SP_S27.rg	Cox37_MST_Coxiella	422	0	0
6	R0227-SP_S27.rg	Cox51_MST_Coxiella	634	0	0
7	R0227-SP_S27.rg	Cox56_MST_Coxiella	452	0	0
8	R0227-SP_S27.rg	Cox57_MST_Coxiella	565	0	0
9	R0227-SP_S27.rg	Cox61_MST_Coxiella	569	0	0
10	R0227-SP_S27.rg	acnA_MLST_Brucella	490	0	0
11	R0227-SP_S27.rg	adk_MLST_Lepto	430	0	0
12	R0227-SP_S27.rg	aroA_MLST_Brucella	565	0	0
13	R0227-SP_S27.rg	batR_1_MLST_Bartonella	487	234	2
14	R0227-SP_S27.rg	bvrR_1_MLST_Bartonella	486	10	0
15	R0227-SP_S27.rg	caiA_MLST_Brucella	449	0	0
16	R0227-SP_S27.rg	caiB_MLST_Lepto	402	0	0
17	R0227-SP_S27.rg	cobQ_1_MLST_Brucella	422	10	0
18	R0227-SP_S27.rg	csdB_MLST_Brucella	487	0	0
19	R0227-SP_S27.rg	ddlA_MLST_Brucella	553	2	0
20	R0227-SP_S27.rg	dnaK_MLST_Brucella	470	0	0
21	R0227-SP_S27.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0227-SP_S27.rg	flaA_MLST_Bartonella	517	0	0
23	R0227-SP_S27.rg	ftsZ_B_1_MLST_Bartonella	497	40	0
24	R0227-SP_S27.rg	ftsZ_H_1_MLST_Bartonella	483	318	94
25	R0227-SP_S27.rg	fumC_MLST_Brucella	452	0	0
26	R0227-SP_S27.rg	gap_MLST_Brucella	589	0	0
27	R0227-SP_S27.rg	glk_MLST_Brucella	475	0	0
28	R0227-SP_S27.rg	glmU_MLST_Lepto	444	0	0
29	R0227-SP_S27.rg	gltA_MLST_Bartonella	338	152	6
30	R0227-SP_S27.rg	groEL_MLST_Bartonella	442	1	1
31	R0227-SP_S27.rg	gyrB_MLST_Brucella	469	0	0
32	R0227-SP_S27.rg	icdA_MLST_Lepto	557	0	0
33	R0227-SP_S27.rg	int_hyp_1_MLST_Brucella	430	176	14
34	R0227-SP_S27.rg	leuA_MLST_Brucella	482	422	0
35	R0227-SP_S27.rg	lipL32_MLST_Lepto	450	0	0
36	R0227-SP_S27.rg	lipL41_MLST_Lepto	493	0	0
37	R0227-SP_S27.rg	mreA_MLST_Lepto	435	0	0
38	R0227-SP_S27.rg	mutL_MLST_Brucella	549	0	0
39	R0227-SP_S27.rg	mviM_1_MLST_Brucella	447	2	0
40	R0227-SP_S27.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0227-SP_S27.rg	omp25_MLST_Brucella	490	0	0
42	R0227-SP_S27.rg	pfkB__MLST_Lepto	432	0	0
43	R0227-SP_S27.rg	pntA_MLST_Lepto	525	10	0
44	R0227-SP_S27.rg	prpE_MLST_Brucella	468	42	0
45	R0227-SP_S27.rg	putA_MLST_Brucella	527	0	0
46	R0227-SP_S27.rg	ribC_MLST_Bartonella	349	0	0
47	R0227-SP_S27.rg	rnpB_MLST_Bartonella	297	549	3
48	R0227-SP_S27.rg	rpoB_MLST_Bartonella	363	1094	216
49	R0227-SP_S27.rg	soxA_1_MLST_Brucella	486	0	0
50	R0227-SP_S27.rg	sucA_MLST_Lepto	447	0	0
51	R0227-SP_S27.rg	trpE_MLST_Brucella	486	188	0
52	R0227-SP_S27.rg	*	0	0	5952548
0	R0235-SP_S53.rg	Cox2_MST_Coxiella	356	0	0
1	R0235-SP_S53.rg	Cox5_MST_Coxiella	353	0	0
2	R0235-SP_S53.rg	Cox18_MST_Coxiella	516	0	0
3	R0235-SP_S53.rg	Cox20_MST_Coxiella	585	0	0
4	R0235-SP_S53.rg	Cox22_MST_Coxiella	340	0	0
5	R0235-SP_S53.rg	Cox37_MST_Coxiella	422	0	0
6	R0235-SP_S53.rg	Cox51_MST_Coxiella	634	0	0
7	R0235-SP_S53.rg	Cox56_MST_Coxiella	452	0	0
8	R0235-SP_S53.rg	Cox57_MST_Coxiella	565	0	0
9	R0235-SP_S53.rg	Cox61_MST_Coxiella	569	0	0
10	R0235-SP_S53.rg	acnA_MLST_Brucella	490	0	0
11	R0235-SP_S53.rg	adk_MLST_Lepto	430	1	1
12	R0235-SP_S53.rg	aroA_MLST_Brucella	565	0	0
13	R0235-SP_S53.rg	batR_1_MLST_Bartonella	487	0	0
14	R0235-SP_S53.rg	bvrR_1_MLST_Bartonella	486	5	5
15	R0235-SP_S53.rg	caiA_MLST_Brucella	449	0	0
16	R0235-SP_S53.rg	caiB_MLST_Lepto	402	0	0
17	R0235-SP_S53.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0235-SP_S53.rg	csdB_MLST_Brucella	487	0	0
19	R0235-SP_S53.rg	ddlA_MLST_Brucella	553	0	0
20	R0235-SP_S53.rg	dnaK_MLST_Brucella	470	0	0
21	R0235-SP_S53.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0235-SP_S53.rg	flaA_MLST_Bartonella	517	0	0
23	R0235-SP_S53.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0235-SP_S53.rg	ftsZ_H_1_MLST_Bartonella	483	8	8
25	R0235-SP_S53.rg	fumC_MLST_Brucella	452	0	0
26	R0235-SP_S53.rg	gap_MLST_Brucella	589	0	0
27	R0235-SP_S53.rg	glk_MLST_Brucella	475	0	0
28	R0235-SP_S53.rg	glmU_MLST_Lepto	444	0	0
29	R0235-SP_S53.rg	gltA_MLST_Bartonella	338	13	11
30	R0235-SP_S53.rg	groEL_MLST_Bartonella	442	3	3
31	R0235-SP_S53.rg	gyrB_MLST_Brucella	469	0	0
32	R0235-SP_S53.rg	icdA_MLST_Lepto	557	2	0
33	R0235-SP_S53.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0235-SP_S53.rg	leuA_MLST_Brucella	482	0	0
35	R0235-SP_S53.rg	lipL32_MLST_Lepto	450	3	1
36	R0235-SP_S53.rg	lipL41_MLST_Lepto	493	3	1
37	R0235-SP_S53.rg	mreA_MLST_Lepto	435	1	1
38	R0235-SP_S53.rg	mutL_MLST_Brucella	549	0	0
39	R0235-SP_S53.rg	mviM_1_MLST_Brucella	447	0	0
40	R0235-SP_S53.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0235-SP_S53.rg	omp25_MLST_Brucella	490	0	0
42	R0235-SP_S53.rg	pfkB__MLST_Lepto	432	0	0
43	R0235-SP_S53.rg	pntA_MLST_Lepto	525	2	2
44	R0235-SP_S53.rg	prpE_MLST_Brucella	468	0	0
45	R0235-SP_S53.rg	putA_MLST_Brucella	527	0	0
46	R0235-SP_S53.rg	ribC_MLST_Bartonella	349	0	0
47	R0235-SP_S53.rg	rnpB_MLST_Bartonella	297	23	1
48	R0235-SP_S53.rg	rpoB_MLST_Bartonella	363	7	7
49	R0235-SP_S53.rg	soxA_1_MLST_Brucella	486	0	0
50	R0235-SP_S53.rg	sucA_MLST_Lepto	447	0	0
51	R0235-SP_S53.rg	trpE_MLST_Brucella	486	0	0
52	R0235-SP_S53.rg	*	0	0	6583344
0	R0259-SP_S24.rg	Cox2_MST_Coxiella	356	0	0
1	R0259-SP_S24.rg	Cox5_MST_Coxiella	353	8	0
2	R0259-SP_S24.rg	Cox18_MST_Coxiella	516	6	0
3	R0259-SP_S24.rg	Cox20_MST_Coxiella	585	2	0
4	R0259-SP_S24.rg	Cox22_MST_Coxiella	340	0	0
5	R0259-SP_S24.rg	Cox37_MST_Coxiella	422	0	0
6	R0259-SP_S24.rg	Cox51_MST_Coxiella	634	0	0
7	R0259-SP_S24.rg	Cox56_MST_Coxiella	452	0	0
8	R0259-SP_S24.rg	Cox57_MST_Coxiella	565	0	0
9	R0259-SP_S24.rg	Cox61_MST_Coxiella	569	0	0
10	R0259-SP_S24.rg	acnA_MLST_Brucella	490	0	0
11	R0259-SP_S24.rg	adk_MLST_Lepto	430	0	0
12	R0259-SP_S24.rg	aroA_MLST_Brucella	565	0	0
13	R0259-SP_S24.rg	batR_1_MLST_Bartonella	487	1898	265
14	R0259-SP_S24.rg	bvrR_1_MLST_Bartonella	486	118	17
15	R0259-SP_S24.rg	caiA_MLST_Brucella	449	0	0
16	R0259-SP_S24.rg	caiB_MLST_Lepto	402	0	0
17	R0259-SP_S24.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0259-SP_S24.rg	csdB_MLST_Brucella	487	0	0
19	R0259-SP_S24.rg	ddlA_MLST_Brucella	553	0	0
20	R0259-SP_S24.rg	dnaK_MLST_Brucella	470	0	0
21	R0259-SP_S24.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0259-SP_S24.rg	flaA_MLST_Bartonella	517	0	0
23	R0259-SP_S24.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0259-SP_S24.rg	ftsZ_H_1_MLST_Bartonella	483	1614	944
25	R0259-SP_S24.rg	fumC_MLST_Brucella	452	0	0
26	R0259-SP_S24.rg	gap_MLST_Brucella	589	0	0
27	R0259-SP_S24.rg	glk_MLST_Brucella	475	0	0
28	R0259-SP_S24.rg	glmU_MLST_Lepto	444	0	0
29	R0259-SP_S24.rg	gltA_MLST_Bartonella	338	2382	928
30	R0259-SP_S24.rg	groEL_MLST_Bartonella	442	1	1
31	R0259-SP_S24.rg	gyrB_MLST_Brucella	469	0	0
32	R0259-SP_S24.rg	icdA_MLST_Lepto	557	2	0
33	R0259-SP_S24.rg	int_hyp_1_MLST_Brucella	430	510	256
34	R0259-SP_S24.rg	leuA_MLST_Brucella	482	46	0
35	R0259-SP_S24.rg	lipL32_MLST_Lepto	450	0	0
36	R0259-SP_S24.rg	lipL41_MLST_Lepto	493	0	0
37	R0259-SP_S24.rg	mreA_MLST_Lepto	435	0	0
38	R0259-SP_S24.rg	mutL_MLST_Brucella	549	0	0
39	R0259-SP_S24.rg	mviM_1_MLST_Brucella	447	0	0
40	R0259-SP_S24.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0259-SP_S24.rg	omp25_MLST_Brucella	490	0	0
42	R0259-SP_S24.rg	pfkB__MLST_Lepto	432	0	0
43	R0259-SP_S24.rg	pntA_MLST_Lepto	525	2	0
44	R0259-SP_S24.rg	prpE_MLST_Brucella	468	10	0
45	R0259-SP_S24.rg	putA_MLST_Brucella	527	0	0
46	R0259-SP_S24.rg	ribC_MLST_Bartonella	349	1	1
47	R0259-SP_S24.rg	rnpB_MLST_Bartonella	297	1250	400
48	R0259-SP_S24.rg	rpoB_MLST_Bartonella	363	2515	1033
49	R0259-SP_S24.rg	soxA_1_MLST_Brucella	486	0	0
50	R0259-SP_S24.rg	sucA_MLST_Lepto	447	0	0
51	R0259-SP_S24.rg	trpE_MLST_Brucella	486	16	0
52	R0259-SP_S24.rg	*	0	0	6218818
0	R0330-SP_S45.rg	Cox2_MST_Coxiella	356	77	21
1	R0330-SP_S45.rg	Cox5_MST_Coxiella	353	94	44
2	R0330-SP_S45.rg	Cox18_MST_Coxiella	516	264	136
3	R0330-SP_S45.rg	Cox20_MST_Coxiella	585	394	26
4	R0330-SP_S45.rg	Cox22_MST_Coxiella	340	174	44
5	R0330-SP_S45.rg	Cox37_MST_Coxiella	422	199	57
6	R0330-SP_S45.rg	Cox51_MST_Coxiella	634	434	40
7	R0330-SP_S45.rg	Cox56_MST_Coxiella	452	322	62
8	R0330-SP_S45.rg	Cox57_MST_Coxiella	565	310	40
9	R0330-SP_S45.rg	Cox61_MST_Coxiella	569	400	38
10	R0330-SP_S45.rg	acnA_MLST_Brucella	490	0	0
11	R0330-SP_S45.rg	adk_MLST_Lepto	430	0	0
12	R0330-SP_S45.rg	aroA_MLST_Brucella	565	0	0
13	R0330-SP_S45.rg	batR_1_MLST_Bartonella	487	0	0
14	R0330-SP_S45.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0330-SP_S45.rg	caiA_MLST_Brucella	449	0	0
16	R0330-SP_S45.rg	caiB_MLST_Lepto	402	0	0
17	R0330-SP_S45.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0330-SP_S45.rg	csdB_MLST_Brucella	487	0	0
19	R0330-SP_S45.rg	ddlA_MLST_Brucella	553	0	0
20	R0330-SP_S45.rg	dnaK_MLST_Brucella	470	0	0
21	R0330-SP_S45.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0330-SP_S45.rg	flaA_MLST_Bartonella	517	0	0
23	R0330-SP_S45.rg	ftsZ_B_1_MLST_Bartonella	497	4	0
24	R0330-SP_S45.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0330-SP_S45.rg	fumC_MLST_Brucella	452	0	0
26	R0330-SP_S45.rg	gap_MLST_Brucella	589	0	0
27	R0330-SP_S45.rg	glk_MLST_Brucella	475	0	0
28	R0330-SP_S45.rg	glmU_MLST_Lepto	444	0	0
29	R0330-SP_S45.rg	gltA_MLST_Bartonella	338	0	0
30	R0330-SP_S45.rg	groEL_MLST_Bartonella	442	0	0
31	R0330-SP_S45.rg	gyrB_MLST_Brucella	469	0	0
32	R0330-SP_S45.rg	icdA_MLST_Lepto	557	0	0
33	R0330-SP_S45.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0330-SP_S45.rg	leuA_MLST_Brucella	482	32	0
35	R0330-SP_S45.rg	lipL32_MLST_Lepto	450	0	0
36	R0330-SP_S45.rg	lipL41_MLST_Lepto	493	0	0
37	R0330-SP_S45.rg	mreA_MLST_Lepto	435	0	0
38	R0330-SP_S45.rg	mutL_MLST_Brucella	549	0	0
39	R0330-SP_S45.rg	mviM_1_MLST_Brucella	447	0	0
40	R0330-SP_S45.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0330-SP_S45.rg	omp25_MLST_Brucella	490	0	0
42	R0330-SP_S45.rg	pfkB__MLST_Lepto	432	0	0
43	R0330-SP_S45.rg	pntA_MLST_Lepto	525	2	0
44	R0330-SP_S45.rg	prpE_MLST_Brucella	468	18	0
45	R0330-SP_S45.rg	putA_MLST_Brucella	527	2	0
46	R0330-SP_S45.rg	ribC_MLST_Bartonella	349	0	0
47	R0330-SP_S45.rg	rnpB_MLST_Bartonella	297	0	0
48	R0330-SP_S45.rg	rpoB_MLST_Bartonella	363	0	0
49	R0330-SP_S45.rg	soxA_1_MLST_Brucella	486	0	0
50	R0330-SP_S45.rg	sucA_MLST_Lepto	447	0	0
51	R0330-SP_S45.rg	trpE_MLST_Brucella	486	36	0
52	R0330-SP_S45.rg	*	0	0	11045914
0	R0338-SP_S48.rg	Cox2_MST_Coxiella	356	0	0
1	R0338-SP_S48.rg	Cox5_MST_Coxiella	353	8	0
2	R0338-SP_S48.rg	Cox18_MST_Coxiella	516	12	0
3	R0338-SP_S48.rg	Cox20_MST_Coxiella	585	0	0
4	R0338-SP_S48.rg	Cox22_MST_Coxiella	340	0	0
5	R0338-SP_S48.rg	Cox37_MST_Coxiella	422	0	0
6	R0338-SP_S48.rg	Cox51_MST_Coxiella	634	0	0
7	R0338-SP_S48.rg	Cox56_MST_Coxiella	452	0	0
8	R0338-SP_S48.rg	Cox57_MST_Coxiella	565	0	0
9	R0338-SP_S48.rg	Cox61_MST_Coxiella	569	0	0
10	R0338-SP_S48.rg	acnA_MLST_Brucella	490	0	0
11	R0338-SP_S48.rg	adk_MLST_Lepto	430	0	0
12	R0338-SP_S48.rg	aroA_MLST_Brucella	565	2	0
13	R0338-SP_S48.rg	batR_1_MLST_Bartonella	487	413	71
14	R0338-SP_S48.rg	bvrR_1_MLST_Bartonella	486	7	1
15	R0338-SP_S48.rg	caiA_MLST_Brucella	449	0	0
16	R0338-SP_S48.rg	caiB_MLST_Lepto	402	0	0
17	R0338-SP_S48.rg	cobQ_1_MLST_Brucella	422	2	0
18	R0338-SP_S48.rg	csdB_MLST_Brucella	487	0	0
19	R0338-SP_S48.rg	ddlA_MLST_Brucella	553	0	0
20	R0338-SP_S48.rg	dnaK_MLST_Brucella	470	0	0
21	R0338-SP_S48.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0338-SP_S48.rg	flaA_MLST_Bartonella	517	0	0
23	R0338-SP_S48.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0338-SP_S48.rg	ftsZ_H_1_MLST_Bartonella	483	358	212
25	R0338-SP_S48.rg	fumC_MLST_Brucella	452	0	0
26	R0338-SP_S48.rg	gap_MLST_Brucella	589	0	0
27	R0338-SP_S48.rg	glk_MLST_Brucella	475	0	0
28	R0338-SP_S48.rg	glmU_MLST_Lepto	444	0	0
29	R0338-SP_S48.rg	gltA_MLST_Bartonella	338	515	207
30	R0338-SP_S48.rg	groEL_MLST_Bartonella	442	0	0
31	R0338-SP_S48.rg	gyrB_MLST_Brucella	469	0	0
32	R0338-SP_S48.rg	icdA_MLST_Lepto	557	0	0
33	R0338-SP_S48.rg	int_hyp_1_MLST_Brucella	430	90	30
34	R0338-SP_S48.rg	leuA_MLST_Brucella	482	34	0
35	R0338-SP_S48.rg	lipL32_MLST_Lepto	450	0	0
36	R0338-SP_S48.rg	lipL41_MLST_Lepto	493	0	0
37	R0338-SP_S48.rg	mreA_MLST_Lepto	435	0	0
38	R0338-SP_S48.rg	mutL_MLST_Brucella	549	2	0
39	R0338-SP_S48.rg	mviM_1_MLST_Brucella	447	0	0
40	R0338-SP_S48.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0338-SP_S48.rg	omp25_MLST_Brucella	490	0	0
42	R0338-SP_S48.rg	pfkB__MLST_Lepto	432	0	0
43	R0338-SP_S48.rg	pntA_MLST_Lepto	525	2	0
44	R0338-SP_S48.rg	prpE_MLST_Brucella	468	14	0
45	R0338-SP_S48.rg	putA_MLST_Brucella	527	0	0
46	R0338-SP_S48.rg	ribC_MLST_Bartonella	349	0	0
47	R0338-SP_S48.rg	rnpB_MLST_Bartonella	297	178	62
48	R0338-SP_S48.rg	rpoB_MLST_Bartonella	363	59	51
49	R0338-SP_S48.rg	soxA_1_MLST_Brucella	486	0	0
50	R0338-SP_S48.rg	sucA_MLST_Lepto	447	0	0
51	R0338-SP_S48.rg	trpE_MLST_Brucella	486	18	0
52	R0338-SP_S48.rg	*	0	0	7274938
0	R0376-SP_S25.rg	Cox2_MST_Coxiella	356	0	0
1	R0376-SP_S25.rg	Cox5_MST_Coxiella	353	14	0
2	R0376-SP_S25.rg	Cox18_MST_Coxiella	516	4	0
3	R0376-SP_S25.rg	Cox20_MST_Coxiella	585	0	0
4	R0376-SP_S25.rg	Cox22_MST_Coxiella	340	0	0
5	R0376-SP_S25.rg	Cox37_MST_Coxiella	422	0	0
6	R0376-SP_S25.rg	Cox51_MST_Coxiella	634	0	0
7	R0376-SP_S25.rg	Cox56_MST_Coxiella	452	0	0
8	R0376-SP_S25.rg	Cox57_MST_Coxiella	565	0	0
9	R0376-SP_S25.rg	Cox61_MST_Coxiella	569	0	0
10	R0376-SP_S25.rg	acnA_MLST_Brucella	490	0	0
11	R0376-SP_S25.rg	adk_MLST_Lepto	430	0	0
12	R0376-SP_S25.rg	aroA_MLST_Brucella	565	0	0
13	R0376-SP_S25.rg	batR_1_MLST_Bartonella	487	447	111
14	R0376-SP_S25.rg	bvrR_1_MLST_Bartonella	486	649	169
15	R0376-SP_S25.rg	caiA_MLST_Brucella	449	0	0
16	R0376-SP_S25.rg	caiB_MLST_Lepto	402	0	0
17	R0376-SP_S25.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0376-SP_S25.rg	csdB_MLST_Brucella	487	0	0
19	R0376-SP_S25.rg	ddlA_MLST_Brucella	553	0	0
20	R0376-SP_S25.rg	dnaK_MLST_Brucella	470	0	0
21	R0376-SP_S25.rg	fbaA_1_MLST_Brucella	458	0	0
